path	sentence
merged_clips\clip_001314.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這就是你說的大飯店、大餐廳
merged_clips\clip_001315.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這種地方什麼人都會遇到
merged_clips\clip_001316.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 辭掉這裡的工作
merged_clips\clip_001317.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 別的地方就沒有爛客人嗎
merged_clips\clip_001318.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 但是你在這種地方沒有前途
merged_clips\clip_001319.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 大哥我在這裡是暫時
merged_clips\clip_001320.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這種地方你一天都不能留
merged_clips\clip_001321.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我欠酒家老闆二十萬
merged_clips\clip_001322.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我欠酒家老闆二十萬
merged_clips\clip_001323.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 反正我會先在這裡做一段時間
merged_clips\clip_001324.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 一邊還錢、一邊存錢
merged_clips\clip_001325.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 大哥你放心
merged_clips\clip_001326.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我一定會開餐廳當老闆
merged_clips\clip_001327.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 好了廚房還在忙
merged_clips\clip_001328.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不要告訴別人我在這裡
merged_clips\clip_001329.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 以後不要來這種地方找我
merged_clips\clip_001330.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你好好保重
merged_clips\clip_001331.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 如果你不想待在我這裡
merged_clips\clip_001332.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 隨時可以離開
merged_clips\clip_001333.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 小寶那筆錢慢慢還就好了
merged_clips\clip_001334.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我不會離開
merged_clips\clip_001335.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 是跟他們賭一口氣
merged_clips\clip_001336.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 本來我要賣家裡的地
merged_clips\clip_001337.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 大哥很支持我
merged_clips\clip_001338.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 家人鬧得快分家了
merged_clips\clip_001339.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 最後我就放棄了
merged_clips\clip_001340.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你沒錢不也一樣上台北了
merged_clips\clip_001341.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 是被女朋友的媽媽刺激的
merged_clips\clip_001342.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不一定能夠得到
merged_clips\clip_001343.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 愛情這條路的確很坎坷
merged_clips\clip_001344.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 如果你真的愛要努力一點
merged_clips\clip_001345.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不會讓他們瞧不起
merged_clips\clip_001346.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 家龍家昌台北的工作順利嗎
merged_clips\clip_001347.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 還不懂得知足就沒辦法了
merged_clips\clip_001348.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我打電話過去你告訴他
merged_clips\clip_001349.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 現在打電話網內互打不用錢
merged_clips\clip_001350.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我幫你用通訊軟體
merged_clips\clip_001351.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 什麼賴我不會賴
merged_clips\clip_001352.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 怎麼會這樣
merged_clips\clip_001353.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 家龍我問你
merged_clips\clip_001354.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 之前家昌不是要賣土地
merged_clips\clip_001355.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 打電話給對方說要還他這筆錢
merged_clips\clip_001356.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 他說你把土地賣給他們了
merged_clips\clip_001357.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你怎麼可以賣這塊地
merged_clips\clip_001358.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我想讓家昌開餐廳當老闆
merged_clips\clip_001359.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你告訴淑惠了嗎
merged_clips\clip_001360.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你怎麼可以自作主張
merged_clips\clip_001361.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 賣地一事遲早要讓淑惠知道
merged_clips\clip_001362.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你賣地做什麼
merged_clips\clip_001363.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 讓家昌開餐廳
merged_clips\clip_001364.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我跟妳爸都不同意家龍這麼做
merged_clips\clip_001365.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 阿姨果真如此嗎
merged_clips\clip_001366.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我看一切都是為了家昌吧
merged_clips\clip_001367.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳把土地過戶給家龍
merged_clips\clip_001368.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 再讓家龍賣掉土地
merged_clips\clip_001369.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 拿錢給家昌開餐廳
merged_clips\clip_001370.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳知道家龍會聽父母的話
merged_clips\clip_001371.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 將賣土地的責任推給家龍承擔
merged_clips\clip_001372.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 現在事實就是如此
merged_clips\clip_001373.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 淑惠這是我自己做的決定
merged_clips\clip_001374.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 阿姨跟爸爸剛剛聽我說才知道
merged_clips\clip_001375.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 最後我還是得嚥下這口氣
merged_clips\clip_001376.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 自從家昌要賣這塊地
merged_clips\clip_001377.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳阿姨就阻止、罵他
merged_clips\clip_001378.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 家昌還怪我們偏心
merged_clips\clip_001379.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你不會再告訴我
merged_clips\clip_001380.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我們有一間肉品公司的夢想
merged_clips\clip_001381.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你也不用再告訴我
merged_clips\clip_001382.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你會一步步實現我們的理想
merged_clips\clip_001383.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你放棄上千萬的待遇
merged_clips\clip_001384.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 成就弟弟妹妹
merged_clips\clip_001385.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我以為你只是孝順、聽話
merged_clips\clip_001386.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 至今我才知道
merged_clips\clip_001387.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 真正傻的人是我
merged_clips\clip_001388.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 因為我一直抱著希望
merged_clips\clip_001389.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 每天從早忙到晚
merged_clips\clip_001390.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 還癡癡的等
merged_clips\clip_001391.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 等你對我說的話會實現
merged_clips\clip_001392.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 原來我們的夢
merged_clips\clip_001393.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 現在我知道了
merged_clips\clip_001394.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這一切都不會實現
merged_clips\clip_001395.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 永遠都不會實現了
merged_clips\clip_001396.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 女人的故事啊 整晚講不清
merged_clips\clip_001397.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 枕頭露水才知道他的心
merged_clips\clip_001398.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 風吹斷線不必埋怨
merged_clips\clip_001399.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 頭髮發白不必不好意思
merged_clips\clip_001400.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 他用一生等一天花開
merged_clips\clip_001401.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 緣分淺薄不必埋怨
merged_clips\clip_001402.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 時間不長不要浪費
merged_clips\clip_001403.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 他用一生等春風來吹
merged_clips\clip_001404.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 淑惠我不希望土地的事
merged_clips\clip_001405.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 讓家昌埋怨自己媽媽
merged_clips\clip_001406.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 其實我們也可以這樣
merged_clips\clip_001407.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我們一樣可以開公司、蓋工廠
merged_clips\clip_001408.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 都已經在賣進口豬肉
merged_clips\clip_001409.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你以為養豬可以賺多少
merged_clips\clip_001410.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 存到什麼時候
merged_clips\clip_001411.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你的錢只會孝順父母
merged_clips\clip_001412.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 照顧弟弟妹妹
merged_clips\clip_001413.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 反正你永遠不會想到我跟子豪
merged_clips\clip_001414.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我也不會再相信你了
merged_clips\clip_001415.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你去睡家昌房間
merged_clips\clip_001416.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 否則我跟子豪睡
merged_clips\clip_001417.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我去睡家昌房間
merged_clips\clip_001418.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 子豪怎麼還沒睡
merged_clips\clip_001419.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我今天跟你們睡好嗎
merged_clips\clip_001420.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 為什麼要跟我們睡不自己睡
merged_clips\clip_001421.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 爸爸、媽媽在吵架
merged_clips\clip_001422.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 家昌的事會害家龍夫妻吵架
merged_clips\clip_001423.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 現在呢吵架了
merged_clips\clip_001424.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我我去看看他們
merged_clips\clip_001425.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 子豪回自己房間睡
merged_clips\clip_001426.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 淑惠子豪想睡在這裡
merged_clips\clip_001427.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 子豪你爸爸已經不聽我的話
merged_clips\clip_001428.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 淑惠如果子豪回房睡
merged_clips\clip_001429.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 家龍就會回去睡嗎
merged_clips\clip_001430.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我們要開始煩惱了
merged_clips\clip_001431.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我心想來看有什麼可以幫忙的
merged_clips\clip_001432.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你怎麼咳成這樣
merged_clips\clip_001433.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 擔心上哪兒籌錢賠給那些漁工
merged_clips\clip_001434.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我想到這些怎麼睡得著
merged_clips\clip_001435.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我看找找有沒有臨時工可以做
merged_clips\clip_001436.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 哪裡需要臨時工
merged_clips\clip_001437.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 否則以我的個性當然想當老闆
merged_clips\clip_001438.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我看下輩子再說吧
merged_clips\clip_001439.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 前面那間海產店都沒有付租金
merged_clips\clip_001440.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不然我們頂下來自己做
merged_clips\clip_001441.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 那個人欠多少租金啊
merged_clips\clip_001442.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 也許我們會中二十萬
merged_clips\clip_001443.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我們沒有可以借啊
merged_clips\clip_001444.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 人家怎麼可能拿錢借我們
merged_clips\clip_001445.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 人家一定把店面頂讓給我們嗎
merged_clips\clip_001446.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我相信生意一定很好
merged_clips\clip_001447.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 相信很多人會跑來店裡討債
merged_clips\clip_001448.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我們生意怎麼做
merged_clips\clip_001449.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 家昌還怪我們偏心
merged_clips\clip_001450.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 你待會兒要帶淑惠去看醫生
merged_clips\clip_001451.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我提早送子豪去學校了
merged_clips\clip_001452.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我不知道在那個家庭
merged_clips\clip_001453.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 究竟為了什麼
merged_clips\clip_001454.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 現在我知道了
merged_clips\clip_001455.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 應該叫你回電子公司
merged_clips\clip_001456.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 從哪裡離開就回哪裡
merged_clips\clip_001457.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 子豪就可以在台北讀書
merged_clips\clip_001458.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 對他的將來也比較好
merged_clips\clip_001459.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 淑惠我不打算回台北
merged_clips\clip_001460.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我想留在這裡陪爸爸
merged_clips\clip_001461.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我們在這裡不也一樣過得很好
merged_clips\clip_001462.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我不認為你只能過這種生活
merged_clips\clip_001463.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 一輩子養豬不是你該做的
merged_clips\clip_001464.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 也不是你該滿足的事業
merged_clips\clip_001465.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 蓋工廠、開公司了
merged_clips\clip_001466.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 如果你不上台北
merged_clips\clip_001467.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我帶子豪去台北
merged_clips\clip_001468.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 樹根就是死腦筋
merged_clips\clip_001469.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 這種日子怎麼過呢
merged_clips\clip_001470.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳怎麼戴口罩感冒了嗎
merged_clips\clip_001471.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 怕遇到明火嬸向我討債
merged_clips\clip_001472.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 但不知道妳爸腦袋想什麼
merged_clips\clip_001473.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 什麼事都解決了
merged_clips\clip_001474.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我們什麼時候又欠二十萬了
merged_clips\clip_001475.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 不是前面海產店
merged_clips\clip_001476.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 還債才快對吧
merged_clips\clip_001477.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 屆時感情失和
merged_clips\clip_001478.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 朋友互相幫忙會怎麼樣
merged_clips\clip_001479.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 媽做生意沒有穩賺的
merged_clips\clip_001480.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 我看還是老老實實賣魚就好
merged_clips\clip_001481.wav	<|startoftranscript|><|nan|><|translate|><|zh|> 妳真的是妳爸的女兒
